taxonomy_id	name	rank	LS-67	LS-35	LS-55	LS-65	LS-76	LS-93	LS-63	LS-85
2708338	Salinibacterium sp. ZJ450	species	10	12	0	198	0	251	372	515
2508880	Salinibacterium sp. UTAS2018	species	4	7	6	0	4	0	2	5
2603292	Salinibacterium sp. dk2585	species	2	0	0	1	0	0	2	6
2079791	Salinibacterium hongtaonis	species	2	2	1	1	2	0	2	0
120212	Subtercola	genus	0	0	0	0	0	0	0	0
2648727	unclassified Subtercola	no rank	0	0	0	0	0	0	0	0
2846775	Subtercola sp. PAMC28395	species	16	14	28	7	6	9	27	14
33886	Rathayibacter	genus	4	13	0	10	1	13	11	13
110937	Rathayibacter festucae	species	2	1	1	8	0	0	0	2
1328866	Rathayibacter festucae DSM 15932	strain	2	0	0	2	0	0	2	0
2609250	unclassified Rathayibacter	no rank	0	2	2	0	2	0	1	0
2609253	Rathayibacter sp. VKM Ac-2760	species	2	0	0	1	0	0	0	0
2609252	Rathayibacter sp. VKM Ac-2759	species	1	1	108	44	61	4	1	5
2609255	Rathayibacter sp. VKM Ac-2801	species	1	0	4	0	1	0	0	0
59737	Rathayibacter iranicus	species	1	0	0	2	0	0	2	2
427753	Humibacter	genus	0	0	0	0	0	0	0	0
2635918	unclassified Humibacter	no rank	0	0	0	0	0	0	0	0
2599293	Humibacter ginsenosidimutans	species	9	19	5	22	2	17	11	4
2282656	Humibacter sp. BT305	species	3	0	3	3	0	3	1	2
447237	Frondihabitans	genus	0	0	0	0	0	0	0	0
2626248	unclassified Frondihabitans	no rank	0	0	0	0	0	0	0	2
1446794	Frondihabitans sp. 762G35	species	5	7	0	1	0	7	6	6
1795630	Frondihabitans sp. PAMC 28766	species	4	1	0	0	4	1	0	4
1230698	Marisediminicola	genus	0	0	0	0	0	0	0	0
674079	Marisediminicola antarctica	species	9	30	0	5	2	22	16	21
46352	Agrococcus	genus	0	4	0	5	1	2	4	3
2615065	unclassified Agrococcus	no rank	0	0	0	0	0	0	0	0
2070347	Agrococcus sp. SGAir0287	species	3	1	4	3	1	4	1	0
2810513	Agrococcus sp. Marseille-Q4369	species	2	5	1	0	0	1	0	2
399736	Agrococcus jejuensis	species	1	2	0	13	1	2	7	0
684552	Agrococcus carbonis	species	1	9	0	1	2	3	5	4
55968	Leucobacter	genus	2	15	12	5	0	6	9	7
2714935	Leucobacter viscericola	species	2	7	6	0	0	1	0	2
340320	Leucobacter luti	species	1	1	2	5	0	1	0	0
683042	Leucobacter denitrificans	species	1	2	0	0	0	1	0	6
1784719	Leucobacter triazinivorans	species	1	4	5	0	2	2	1	0
96492	Frigoribacterium	genus	0	0	0	0	0	0	0	0
2627005	unclassified Frigoribacterium	no rank	0	0	0	0	0	0	0	0
2596916	Frigoribacterium sp. NBH87	species	6	2	1	3	0	2	2	1
518733	Microterricola	genus	0	0	0	0	0	0	0	0
412690	Microterricola viridarii	species	5	44	4	21	0	32	42	32
1655488	Luna cluster	no rank	0	0	0	0	0	0	0	0
1655489	Luna-1 subcluster	clade	0	0	0	1	0	0	2	0
529883	Rhodoluna	genus	2	0	0	3	0	0	2	0
529884	Rhodoluna lacicola	species	1	0	0	0	0	1	2	0
529881	Aquiluna	genus	2	0	0	0	0	0	3	0
76634	Mycetocola	genus	1	0	0	0	0	0	0	0
2685235	unclassified Mycetocola	no rank	0	0	0	1	0	0	0	0
2859226	Mycetocola spongiae	species	2	2	1	3	0	1	0	2
2116510	Mycetocola sp. JXN-3	species	1	0	0	1	0	0	1	2
2079792	Mycetocola zhujimingii	species	1	5	1	3	0	3	3	2
2034	Curtobacterium	genus	1	7	1	7	0	2	6	0
257496	unclassified Curtobacterium	no rank	1	9	2	4	1	7	9	13
2862880	Curtobacterium sp. TC1	species	2	13	3	0	0	6	10	4
2035	Curtobacterium flaccumfaciens	species	0	0	0	0	0	0	0	0
138532	Curtobacterium flaccumfaciens pv. flaccumfaciens	no rank	1	4	3	11	1	3	18	4
1573	Clavibacter	genus	0	10	0	7	1	2	3	3
28447	Clavibacter michiganensis	species	3	5	0	4	0	2	4	4
33014	Clavibacter michiganensis subsp. insidiosus	subspecies	1	0	1	0	0	1	5	3
2680004	Protaetiibacter	genus	0	3	0	0	2	0	3	0
2419774	Protaetiibacter intestinalis	species	3	2	0	1	5	1	2	4
2592654	Protaetiibacter larvae	species	1	0	1	2	0	2	3	0
1195526	Gryllotalpicola	genus	0	0	0	0	0	0	0	0
2419771	Gryllotalpicola protaetiae	species	3	1	1	2	0	0	0	0
881616	Herbiconiux	genus	0	0	0	0	0	0	0	0
2618217	unclassified Herbiconiux	no rank	0	0	0	0	0	0	0	0
2735133	Herbiconiux sp. SALV-R1	species	2	12	1	8	0	6	4	4
337004	Microcella	genus	0	1	0	1	0	0	0	0
1804990	Microcella flavibacter	species	2	1	1	6	1	3	3	2
1331730	Microcella	genus	2	7	0	3	0	4	1	2
1649454	Glaciihabitans	genus	0	0	0	0	0	0	0	0
2645362	unclassified Glaciihabitans	no rank	0	0	0	0	0	0	0	0
2596912	Glaciihabitans sp. INWT7	species	2	11	0	2	0	1	6	0
190323	Plantibacter	genus	0	8	7	5	0	0	3	1
2624265	unclassified Plantibacter	no rank	1	8	0	6	0	1	5	0
2583822	Plantibacter sp. M259	species	1	1	0	3	0	2	2	0
110934	Agreia	genus	0	0	0	0	0	0	0	0
2641148	unclassified Agreia	no rank	0	0	0	0	0	0	0	0
2773266	Agreia sp. COWG	species	1	13	0	4	0	3	6	3
1268	Micrococcaceae	family	239	488	344	1087	230	1759	2076	4071
1663	Arthrobacter	genus	29	51	31	105	25	169	225	488
235627	unclassified Arthrobacter	no rank	271	800	137	1650	121	3020	3134	7521
1849032	Arthrobacter sp. U41	species	45	126	49	275	46	452	520	1110
2830997	Arthrobacter sp. NicSoilB4	species	41	180	7	381	11	897	679	2058
2817475	Arthrobacter jiangjiafuii	species	40	11	1	47	0	67	100	129
2575374	Arthrobacter sp. 24S4-2	species	25	28	45	20	30	14	39	68
2600159	Arthrobacter sp. UKPF54-2	species	16	8	17	13	5	29	25	38
904039	Arthrobacter sp. NEB 688	species	16	4	8	7	1	6	13	12
2830998	Arthrobacter sp. NicSoilB8	species	14	19	1	46	4	132	89	403
290399	Arthrobacter sp. FB24	species	10	22	16	46	7	42	140	111
2578107	Arthrobacter sp. KBS0702	species	6	11	5	20	2	16	21	32
2565366	Arthrobacter sp. PAMC25564	species	5	13	8	32	2	50	60	125
2017685	Arthrobacter sp. PM3	species	4	10	4	19	5	23	35	85
1494608	Arthrobacter sp. PAMC 25486	species	4	2	1	130	2	3	7	4
2861279	Arthrobacter sp. PAMC25284	species	2	2	0	6	1	20	14	39
2830996	Arthrobacter sp. StoSoilB22	species	2	2	2	8	3	9	4	14
2079227	Arthrobacter sp. PGP41	species	2	2	3	2	0	7	11	13
1704044	Arthrobacter sp. ERGS1:01	species	2	3	2	2	0	1	0	5
1806905	Arthrobacter sp. ZXY-2	species	1	0	1	0	0	1	2	2
1667	Arthrobacter sp.	species	1	1	2	4	0	6	3	17
2830983	Arthrobacter sp. NtRootA1	species	1	2	3	0	0	0	7	1
2816859	Arthrobacter sunyaminii	species	1	3	0	3	0	2	5	30
1357915	Arthrobacter sp. QXT-31	species	1	4	1	3	5	7	17	22
1670	Arthrobacter citreus	species	5	12	2	1	0	13	0	2
37928	Arthrobacter crystallopoietes	species	3	3	2	0	0	12	6	18
37921	Arthrobacter agilis	species	2	10	2	8	0	7	4	2
156980	Arthrobacter woluwensis	species	2	3	3	0	0	1	2	1
1742993	Pseudarthrobacter	genus	52	29	7	77	3	60	96	170
728066	Pseudarthrobacter equi	species	114	27	4	80	0	24	75	41
2647000	unclassified Pseudarthrobacter	no rank	3	7	0	2	0	12	9	22
2772401	Pseudarthrobacter sp. BIM B-2242	species	17	7	2	103	0	76	111	165
2590775	Pseudarthrobacter sp. NIBRBAC000502772	species	2	2	0	0	0	13	7	13
85085	Pseudarthrobacter chlorophenolicus	species	0	0	0	0	0	0	0	0
452863	Pseudarthrobacter chlorophenolicus A6	strain	17	11	4	20	4	14	18	34
121292	Pseudarthrobacter sulfonivorans	species	5	4	2	2	0	14	3	26
2697569	Pseudarthrobacter psychrotolerans	species	1	3	2	4	0	8	18	31
1269	Micrococcus	genus	5	14	19	16	18	14	5	33
1270	Micrococcus luteus	species	17	8	53	25	24	5	5	7
57493	Kocuria	genus	6	11	34	13	3	15	15	33
1275	Kocuria rosea	species	6	14	6	12	2	13	47	39
446860	Kocuria flava	species	3	0	3	0	0	2	3	3
71999	Kocuria palustris	species	2	4	2	0	0	12	8	8
72000	Kocuria rhizophila	species	2	8	9	4	2	0	0	2
388357	Kocuria turfanensis	species	1	1	0	1	0	5	1	4
1049583	Kocuria indica	species	1	0	1	0	1	0	1	0
32207	Rothia	genus	0	0	0	1	1	0	0	0
2047	Rothia dentocariosa	species	6	4	0	0	10	2	1	2
37923	Rothia kristinae	species	6	0	2	2	1	0	3	8
43675	Rothia mucilaginosa	species	6	1	2	13	6	1	4	0
1742989	Glutamicibacter	genus	4	8	4	10	2	14	4	42
37930	Glutamicibacter protophormiae	species	5	3	1	4	3	5	0	2
1775880	Glutamicibacter mishrai	species	1	0	3	1	0	0	2	2
2627139	unclassified Glutamicibacter	no rank	0	0	0	0	0	0	0	0
1155384	Glutamicibacter sp. ZJUTW	species	1	0	0	0	0	0	0	0
169133	Citricoccus	genus	0	0	0	0	0	0	0	0
2632435	unclassified Citricoccus	no rank	0	0	0	0	0	0	0	0
2567881	Citricoccus sp. SGAir0253	species	7	5	4	62	1	123	137	255
596707	Sinomonas	genus	4	0	0	0	0	1	0	2
37927	Sinomonas atrocyanea	species	2	6	1	1	0	0	3	0
1742992	Paenarthrobacter	genus	0	1	1	3	2	1	0	0
2634190	unclassified Paenarthrobacter	no rank	0	0	4	0	0	0	0	0
2735316	Paenarthrobacter sp. YJN-5	species	4	12	34	6	20	2	6	2
2078575	Psychromicrobium	genus	0	0	0	0	0	0	0	0
1618207	Psychromicrobium lacuslunae	species	2	0	1	1	0	1	2	2
85016	Cellulomonadaceae	family	14	19	31	20	25	37	38	21
1707	Cellulomonas	genus	41	87	72	55	34	40	101	62
2620175	unclassified Cellulomonas	no rank	3	11	0	9	2	6	35	8
2591145	Cellulomonas sp. Y8	species	9	47	36	9	12	10	16	1
2871170	Cellulomonas sp. C5510	species	4	4	2	12	0	7	5	3
2819979	Cellulomonas dongxiuzhuiae	species	2	2	1	4	0	3	0	0
2654191	Cellulomonas sp. JZ18	species	1	1	1	2	0	0	4	8
2816956	Cellulomonas wangleii	species	1	1	0	0	0	1	0	4
76862	Cellulomonas iranensis	species	3	2	3	0	0	2	0	2
162491	Oerskovia	genus	0	0	0	0	0	0	0	0
2619021	unclassified Oerskovia	no rank	0	0	0	0	0	0	0	0
1179673	Oerskovia sp. KBS0722	species	8	5	0	10	0	4	14	0
458839	Actinotalea	genus	0	0	0	0	0	0	0	0
2638618	unclassified Actinotalea	no rank	0	0	0	0	0	0	0	0
2758442	Actinotalea sp. JY-7876	species	1	6	1	6	0	5	9	2
1926259	Pseudactinotalea	genus	0	0	0	0	0	0	0	0
2649176	unclassified Pseudactinotalea	no rank	0	0	0	0	0	0	0	0
2654547	Pseudactinotalea sp. HY158	species	1	14	9	10	1	4	4	2
85021	Intrasporangiaceae	family	16	20	38	17	10	50	66	105
53357	Intrasporangium	genus	0	0	0	0	0	0	0	0
53358	Intrasporangium calvum	species	28	19	66	15	35	25	18	53
710696	Intrasporangium calvum DSM 43043	strain	2	0	13	2	1	6	6	4
2805645	Pedococcus	genus	0	0	0	0	0	0	0	0
443156	Pedococcus dokdonensis	species	11	3	3	7	9	12	2	12
53457	Janibacter	genus	3	4	1	8	3	7	5	12
857417	Janibacter indicus	species	6	0	4	1	1	1	0	2
262209	Janibacter melonis	species	1	5	1	1	0	0	7	12
267408	Arsenicicoccus	genus	0	0	0	0	0	0	0	0
2663846	unclassified Arsenicicoccus	no rank	0	0	0	0	0	0	0	0
1658671	Arsenicicoccus sp. oral taxon 190	species	7	15	5	3	3	11	8	8
367298	Phycicoccus	genus	3	4	3	2	0	1	3	5
2637926	unclassified Phycicoccus	no rank	0	0	0	0	0	0	0	0
2714941	Phycicoccus sp. HDW14	species	4	4	4	7	0	10	5	15
2805590	Ornithinimicrobiaceae	family	9	43	26	2	7	13	18	25
125287	Ornithinimicrobium	genus	8	5	11	2	2	10	14	18
2283195	Ornithinimicrobium avium	species	8	3	3	8	0	5	12	11
2615080	unclassified Ornithinimicrobium	no rank	0	0	0	0	0	0	0	0
2508882	Ornithinimicrobium sp. HY006	species	4	11	18	6	2	0	4	0
2594265	Ornithinimicrobium ciconiae	species	3	8	2	5	7	2	7	13
265976	Serinicoccus	genus	6	8	4	3	2	1	6	16
1078471	Serinicoccus profundi	species	5	2	19	0	3	9	6	6
767452	Serinicoccus chungangensis	species	2	3	6	2	2	0	6	2
1758689	Serinicoccus hydrothermalis	species	1	0	0	0	0	0	1	0
577468	Micrococcales incertae sedis	no rank	0	0	0	1	0	0	0	0
2888818	Pengzhenrongella	genus	0	0	0	0	0	0	0	0
2819238	Pengzhenrongella sicca	species	38	15	15	33	14	12	24	30
754249	Luteimicrobium	genus	0	0	0	0	0	0	0	0
1133546	Luteimicrobium xylanilyticum	species	2	1	2	2	0	7	4	11
85017	Promicromonosporaceae	family	0	4	16	8	7	5	11	9
157920	Cellulosimicrobium	genus	5	11	1684	691	914	6	1	12
2624466	unclassified Cellulosimicrobium	no rank	0	0	151	41	66	0	0	0
2587808	Cellulosimicrobium protaetiae	species	10	6	13	8	6	4	2	2
186188	Xylanimonas	genus	1	0	0	0	0	0	6	0
2509459	Xylanimonas allomyrinae	species	4	3	2	0	0	0	1	0
186189	Xylanimonas cellulosilytica	species	0	0	0	0	0	0	0	0
446471	Xylanimonas cellulosilytica DSM 15894	strain	1	3	6	0	2	0	4	2
289244	Xylanimicrobium	genus	0	0	0	0	0	0	0	0
2626399	unclassified Xylanimicrobium	no rank	0	0	0	0	0	0	0	0
2509457	Xylanimonas protaetiae	species	5	4	0	0	3	1	1	4
254250	Isoptericola	genus	0	0	0	0	0	0	2	0
139208	Isoptericola variabilis	species	0	0	0	0	0	0	0	0
743718	Isoptericola variabilis 225	strain	3	5	2	0	2	2	1	5
1331736	Ruaniaceae	family	0	0	0	0	0	0	0	0
626119	Ruania	genus	0	0	0	0	0	1	0	0
2648503	unclassified Ruania	no rank	0	0	0	0	0	0	2	0
2675754	Occultella kanbiaonis	species	10	21	11	8	2	3	4	9
2603206	Ruania zhangjianzhongii	species	4	5	0	1	0	1	7	4
2779775	Ruania alkalisoli	species	6	10	12	2	6	9	4	8
85019	Brevibacteriaceae	family	0	0	0	0	0	0	0	0
1696	Brevibacterium	genus	13	18	22	9	29	20	5	10
2614124	unclassified Brevibacterium	no rank	0	0	0	0	0	0	2	0
2777556	Brevibacterium sp. SMBL_HHYL_HB1	species	2	2	2	2	1	0	0	0
2777985	Brevibacterium sp. JNUCC-42	species	1	4	2	1	11	13	1	19
33889	Brevibacterium casei	species	2	8	17	15	2	4	9	10
629680	Brevibacterium sandarakinum	species	1	1	0	1	0	0	0	2
85020	Dermabacteraceae	family	0	4	2	0	0	3	0	0
43668	Brachybacterium	genus	6	10	7	4	0	6	10	13
556288	Brachybacterium saurashtrense	species	4	0	0	0	0	1	2	0
2623841	unclassified Brachybacterium	no rank	0	0	0	0	0	0	0	0
1903186	Brachybacterium sp. P6-10-X1	species	3	4	0	0	0	6	0	0
2887346	Brachybacterium halotolerans subsp. kimchii	subspecies	1	0	3	1	0	0	0	4
43669	Brachybacterium faecium	species	0	0	0	0	0	0	0	0
446465	Brachybacterium faecium DSM 4810	strain	1	1	1	2	0	4	0	0
1331682	Brachybacterium ginsengisoli	species	1	1	1	1	0	0	0	0
85018	Dermatophilaceae	family	0	2	0	0	0	0	0	0
1184606	Austwickia	genus	0	0	0	0	0	0	0	0
100225	Austwickia chelonae	species	6	19	1	8	5	2	2	3
1862	Dermatophilus	genus	0	0	0	0	0	0	0	0
1863	Dermatophilus congolensis	species	1	0	0	0	0	0	0	2
2885697	Gephyromycinifex	genus	0	0	0	0	0	0	0	0
2716227	Gephyromycinifex aptenodytis	species	1	6	4	5	0	11	2	7
2805426	Kytococcaceae	family	0	0	0	0	0	0	0	0
57499	Kytococcus	genus	0	0	0	0	0	0	0	0
1276	Kytococcus sedentarius	species	8	1	1	0	4	10	3	7
145360	Sanguibacteraceae	family	0	0	0	0	0	0	0	0
60919	Sanguibacter	genus	0	1	0	0	0	0	0	2
60920	Sanguibacter keddieii	species	0	0	0	0	0	0	0	0
446469	Sanguibacter keddieii DSM 10542	strain	5	9	8	9	1	6	18	6
2645534	unclassified Sanguibacter	no rank	0	0	0	0	0	0	0	0
2714931	Sanguibacter sp. HDW7	species	1	2	0	0	0	1	1	0
145358	Bogoriellaceae	family	0	0	0	0	0	0	0	0
154116	Georgenia	genus	0	2	0	0	4	3	3	0
2483799	Georgenia faecalis	species	3	7	1	4	0	8	3	3
2626815	unclassified Georgenia	no rank	0	0	0	0	0	3	0	0
2589797	Georgenia yuyongxinii	species	1	5	0	8	0	12	14	41
125316	Beutenbergiaceae	family	0	0	0	0	0	2	0	0
947525	Miniimonas	genus	0	0	0	0	0	0	0	0
2626367	unclassified Miniimonas	no rank	0	0	0	0	0	0	0	0
2171623	Miniimonas sp. S16	species	1	3	6	0	1	5	4	0
85022	Jonesiaceae	family	0	0	0	0	0	0	0	0
43673	Jonesia	genus	0	0	0	0	0	0	0	0
43674	Jonesia denitrificans	species	1	0	0	0	0	0	0	0
85011	Kitasatosporales	order	0	0	0	0	0	0	0	0
2062	Streptomycetaceae	family	476	1056	866	556	450	783	1325	1239
1883	Streptomyces	genus	3554	8737	4394	5253	3006	7816	14398	16089
2593676	unclassified Streptomyces	no rank	303	839	252	591	318	919	1602	2313
1812480	Streptomyces sp. fd1-xmd	species	25	45	9	68	19	94	126	217
2692234	Streptomyces sp. GS7	species	19	2	5	17	0	7	1	8
2607753	Streptomyces sp. INR7	species	16	31	1	21	18	57	65	128
659352	Streptomyces sp. SN-593	species	15	20	10	10	20	16	58	49
2135430	Streptomyces sp. P3	species	13	10	2	17	5	12	16	12
1972846	Streptomyces sp. Sge12	species	13	82	6	42	32	98	52	216
2865673	Streptomyces akebiae	species	13	15	12	10	14	28	30	46
1964449	Streptomyces sp. 3211	species	12	49	8	18	24	62	38	129
2203205	Streptomyces sp. WAC 01529	species	9	2	0	2	1	1	0	5
1855352	Streptomyces sp. TLI_053	species	9	6	3	1	1	0	2	2
1188315	Streptomyces sp. AgN23	species	8	8	4	8	3	11	7	9
862751	Streptomyces sp. SirexAA-E	species	8	4	4	8	1	13	25	11
2721243	Streptomyces sp. RLB1-33	species	7	3	1	11	2	3	17	18
1841249	Streptomyces sp. RTd22	species	7	4	2	1	1	6	10	14
2797636	Streptomyces liliifuscus	species	6	30	9	4	2	10	61	28
1442032	Streptomyces dangxiongensis	species	6	2	2	0	1	0	4	4
2730915	Streptomyces sp. Z423-1	species	6	6	0	5	3	4	11	4
2768069	Streptomyces xanthii	species	6	2	0	1	6	12	5	0
2136173	Streptomyces sp. So13.3	species	6	12	0	3	2	12	5	12
1882757	Streptomyces sp. 3214.6	species	5	1	2	4	5	9	14	10
2742137	Streptomyces sp. NA02950	species	5	19	1	12	1	7	16	7
1938841	Streptomyces sp. 2323.1	species	5	1	0	1	0	0	4	2
2880933	Streptomyces longhuiensis	species	4	10	5	5	6	10	14	6
1488356	Streptomyces sp. MBT27	species	4	5	6	2	5	12	2	3
1849967	Streptomyces sp. SAT1	species	4	3	0	0	4	1	5	7
1333528	Streptomyces sp. GMY02	species	4	5	4	9	4	5	12	15
1265601	Streptomyces sp. PAMC 26508	species	4	6	1	1	0	0	5	11
2768066	Streptomyces roseirectus	species	4	4	3	1	0	3	4	5
1649184	Streptomyces sp. CFMR 7	species	4	0	1	0	0	2	0	0
2782004	Streptomyces sp. XC 2026	species	4	2	0	2	0	0	7	0
2797167	Streptomyces sp. HSG2	species	4	1	1	1	3	2	7	19
2136401	Streptomyces sp. YIM 121038	species	4	1	0	2	0	3	4	5
2721245	Streptomyces sp. RPA4-5	species	4	3	4	3	3	3	0	8
2721244	Streptomyces sp. RPA4-2	species	4	11	3	8	2	6	16	23
2705439	Streptomyces sp. S4.7	species	4	124	3	36	2	25	55	35
2175864	Streptomyces sp. NHF165	species	3	5	1	2	0	2	6	7
2203204	Streptomyces sp. WAC 01438	species	3	4	0	2	2	6	21	29
2420135	Streptomyces sp. S501	species	3	4	0	5	2	7	4	6
2582831	Streptomyces sp. SUK 48	species	3	15	3	9	2	9	3	2
2585716	Streptomyces sp. C8S0	species	3	11	0	11	1	7	5	7
2684468	Streptomyces sp. QHH-9511	species	3	7	7	2	0	5	2	14
2609809	Streptomyces sp. LBUM 1482	species	3	0	8	0	4	2	2	3
2840373	Streptomyces sp. YPW6	species	3	4	0	0	0	1	6	7
465541	Streptomyces sp. Mg1	species	3	26	0	15	4	10	21	38
1495638	Streptomyces sp. M56	species	3	0	5	1	1	4	0	2
2871487	Streptomyces sp. A144	species	3	0	0	0	0	0	0	4
1265399	Streptomyces sp. ID38640	species	3	1	2	4	1	0	4	4
1736046	Streptomyces sp. SM18	species	2	3	3	1	1	8	9	2
2855836	Streptomyces sp. WY228	species	2	23	3	10	1	5	28	13
2838015	Streptomyces sp. MG62	species	2	3	3	6	0	2	4	7
646637	Streptomyces sp. M2	species	2	2	0	4	2	1	8	8
2083284	Streptomyces sp. CB09001	species	2	3	2	0	0	0	4	4
2078691	Streptomyces sp. CB01881	species	2	2	3	9	0	6	7	12
444103	Streptomyces sp. CNQ-509	species	2	1	0	0	0	0	0	2
2005885	Streptomyces sp. S063	species	2	4	0	3	0	5	0	4
1984801	Streptomyces sp. CLI2509	species	2	0	1	0	0	0	2	4
2878388	Streptomyces marincola	species	2	1	2	4	0	0	3	3
2594454	Streptomyces sp. RLB1-9	species	2	0	0	0	0	1	0	2
2750025	Streptomyces sp. CB00271	species	2	1	0	3	0	3	2	3
2695266	Streptomyces sp. HM190	species	2	4	2	4	0	2	9	7
1851167	Streptomyces sp. 11-1-2	species	2	5	0	1	0	2	1	5
1848900	Streptomyces sp. ST1015	species	2	7	1	4	0	1	3	3
317660	Streptomyces sp. F2	species	2	0	0	0	0	0	0	0
2692233	Streptomyces sp. HF10	species	2	0	0	2	0	0	0	3
234612	Streptomyces sp. TN58	species	2	14	5	9	2	16	24	29
355249	Streptomyces sp. Tu6071	species	1	0	0	0	0	2	1	0
2721173	Streptomyces sp. DSM 40868	species	1	4	1	0	0	5	5	3
2305220	Streptomyces sp. W1SF4	species	1	2	1	10	8	2	14	14
2726118	Streptomyces sp. Jing01	species	1	0	0	0	0	3	1	4
2202000	Streptomyces sp. NEAU-S7GS2	species	1	1	4	2	0	8	1	10
2676871	Streptomyces sp. Tu 2975	species	1	3	2	0	2	5	3	0
2838850	Streptomyces sp. 135	species	1	2	2	0	1	1	4	1
2831149	Streptomyces sp. V17-9	species	1	2	0	0	0	0	0	0
2751189	Streptomyces sp. NEAU-sy36	species	1	2	3	4	1	1	1	3
2779671	Streptomyces sp. EAS-AB2608	species	1	0	0	0	1	4	0	1
1436085	Streptomyces sp. F8	species	1	4	4	0	0	0	3	0
2781734	Streptomyces sp. A2-16	species	1	6	1	0	7	1	4	2
1264596	Streptomyces marincola	species	1	0	2	0	0	2	1	2
2059884	Streptomyces sp. CMB-StM0423	species	1	1	0	0	1	0	0	0
2748873	Streptomyces sp. CB04723	species	1	2	0	0	0	0	2	0
2742136	Streptomyces sp. NA04227	species	1	3	1	2	0	1	2	2
1725411	Streptomyces sp. CdTB01	species	1	10	9	2	2	4	11	14
1889	Streptomyces ambofaciens	species	14	14	23	11	0	3	10	4
278992	Streptomyces ambofaciens ATCC 23877	strain	22	1	1	1	0	8	1	2
66374	Streptomyces nojiriensis	species	22	23	6	50	27	104	109	302
54571	Streptomyces venezuelae	species	21	50	18	65	19	76	118	183
2717324	Streptomyces liangshanensis	species	19	9	6	3	2	11	5	11
2838335	Streptomyces aurantiacus group	species group	0	0	0	0	0	0	2	6
68210	Streptomyces aurantiacus	species	8	19	2	10	5	10	14	20
132473	Streptomyces alboniger	species	7	10	6	5	4	5	5	8
1783515	Streptomyces qaidamensis	species	1	1	0	3	0	2	4	9
379067	Streptomyces bingchenggensis	species	0	0	0	0	0	0	0	0
749414	Streptomyces bingchenggensis BCW-1	strain	14	8	5	5	4	7	9	16
33903	Streptomyces avermitilis	species	0	0	0	0	0	0	0	0
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	strain	14	9	0	13	0	10	38	21
2653200	Streptomyces phaeolivaceus	species	13	22	5	19	6	18	31	32
1038928	Streptomyces xinghaiensis	species	0	0	0	0	0	0	0	0
1038929	Streptomyces xinghaiensis S187	strain	12	13	5	18	0	3	13	2
1893	Streptomyces atratus	species	12	41	1	7	5	28	36	59
36818	Streptomyces subrutilus	species	11	10	4	12	2	32	55	53
2839105	Streptomyces violaceusniger group	species group	0	2	5	0	0	4	3	4
1226757	Streptomyces rapamycinicus	species	0	0	0	0	0	0	0	0
1343740	Streptomyces rapamycinicus NRRL 5491	strain	6	9	4	3	1	1	10	2
1912	Streptomyces hygroscopicus	species	2	7	0	12	0	4	6	9
1929477	Streptomyces solisilvae	species	2	0	0	0	1	0	1	1
2014920	Streptomyces capitiformicae	species	10	21	5	12	3	12	24	50
83656	Streptomyces tsukubensis	species	9	13	12	18	10	6	32	15
67296	Streptomyces finlayi	species	9	12	8	10	0	14	19	19
2548456	Streptomyces aquilus	species	8	22	44	3	31	13	6	21
1535768	Streptomyces lunaelactis	species	8	17	8	18	10	45	71	58
68270	Streptomyces spectabilis	species	8	6	7	4	0	6	6	7
1967	Streptomyces kanamyceticus	species	8	4	9	10	2	3	12	1
249586	Streptomyces asoensis	species	7	13	3	11	3	13	22	43
